ID_BB_COMPANY,LONG_COMP_NAME,ID_BB_PARENT_CO,LONG_PARENT_COMP_NAME,INDUSTRY_SECTOR,INDUSTRY_GROUP,INDUSTRY_SUBGROUP,CNTRY_OF_DOMICILE,CNTRY_OF_INCORPORATION,CNTRY_OF_RISK,STATE_OF_DOMICILE,STATE_OF_INCORPORATION,COMPANY_ADDRESS,IS_ULT_PARENT,OBLIG_INDUSTRY_SUBGROUP,ACQUIRED_BY_PARENT,COMPANY_TO_PARENT_RELATIONSHIP,ISSUER_NAME_TYPES,ID_BB_ULTIMATE_PARENT_CO,LONG_ULT_PARENT_COMP_NAME,COMPANY_CORP_TICKER,ULT_PARENT_CNTRY_OF_RISK,ULT_PARENT_TICKER_EXCHANGE,ULT_PARENT_CNTRY_INCORPORATION,ULT_PARENT_CNTRY_DOMICILE,INDUSTRY_SUBGROUP_NUM,COMPANY_LEGAL_NAME,OBLIGOR_BBID,ID_BB_GLOBAL_COMPANY,ID_BB_GLOBAL_PARENT_CO,ID_BB_GLOBAL_ULTIMATE_PARENT_CO,ID_BB_GLOBAL_OBLIGOR_COMPANY,ID_BB_GLOBAL_COMPANY_NAME,ID_BB_GLOBAL_PARENT_COMPANY_NAME,ID_BB_GLOBAL_ULT_PARENT_CO_NAME,ID_BB_GLOBAL_OBLIGOR_NAME,INDUSTRY_SECTOR_NUM,INDUSTRY_GROUP_NUM,LEGAL_ENTITY_IDENTIFIER,LEI_ENTITY_STATUS,LEI_LEGAL_FORM,LEI_ASSIGNED_DATE,LEI_LAST_UPDATE,LEI_DISABLED_DATE,LEI_REGISTRATION_ADDRESS,LEI_RECORD_STATE,LEI_MAINTENANCE_STATE,LEI_NEXT_MAINTENANCE_DATE,PARENT_OBLIGOR_ID,PARENT_OBLIGOR_NAME,COUNTRY_RISK_ISO_CODE,ID_REPLACEMENT_IDENTIFIER,COMPANY_WEB_ADDRESS,COMPANY_IS_PRIVATE,ULT_PARENT_CORP_TICKER,LEI_NAME,LEI_ULTIMATE_PARENT_COMPANY,COMPANY_FAX_NUMBER,COMPANY_TEL_NUMBER,ALTERNATE_COMPANY_NAME,PREVIOUS_COMPANY_NAMES,OTHER_LEI_NAME,MANAGING_LOCAL_OPER_UNIT_NAME,MANAGING_LOCAL_OPER_UNIT_LEI,LEI_VALIDATION_SOURCES,ULTIMATE_OBLIGOR_ID,ULTIMATE_OBLIGOR_NAME,ISO_COUNTRY_OF_OBLIGOR,SYNTHETIC_ENTITY_INDICATOR,ISSUER_BBID,COMPANY_STATUS
57947797,Storm Trust/The,, , , , ,GI,GI,GI,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,, ,,BBG00JL7Q661,N.A.,N.A.,N.A.,Storm Trust/The,N.A.,N.A.,N.A.,,,213800JPWUP9ZGQXX662,ACTIVE,TRUST,20171219,20191022,N.A.,";2;4;1;1;C/O STM FIDECS TRUST COMPANY;1;MONTAGU PAVILION 8-10 QUEENSWAY;1;GIBRALTAR, GX11 1AA;1;GI;",ISSUED, ,20201219,, ,GI, ,N.A.,Y,N.A.,THE STORM TRUST,N.A., , ,N.A.,N.A., ,LONDON STOCK EXCHANGE LEI LIMITED,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,, ,N.A.,N, ,PRIV
9736064,Two Top Ltd,15248194.0,AG KK,"Consumer, Non-cyclical",Commercial Services,Consulting Services,JP,JP,JP,N.A.,N.A.,;2;6;1;1;201 Matsuo Building;1;6-6 Motofunamachi;1;Nagasaki;1; ;1;850-0035;1;Japan;,N,Consulting Services,Y,Subsidiary,Company,15248194.0,AG KK, ,JP,AGCOSZ JP, ,JP,296.0, ,,BBG001FJ6VP7,BBG001H0HV29,BBG001H0HV29,N.A.,Two Top Ltd,AG KK,AG KK,N.A.,10005.0,20038.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,www.two-top.co.jp,Y,N.A.,N.A.,N.A.,81-95-829-2245,81-95-829-2039,N.A.,;2;1;1;1;Two Top Co Ltd;,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
9534810,Lahak M* Active TA 100 Index,9522259.0,Lahak Mutual Funds Management/Israel,N.A.,N.A.,N.A.,IL,IL, ,N.A.,N.A., ,N,Index Fund,N,Fund Entity,Funds,16731096.0,Lahak Mutual Funds Asset Management, ,IL, ,IL,IL,, ,,BBG001FHT0V7,BBG001GQLQ29,BBG001G955H5,N.A.,Lahak M* Active TA 100 Index,Lahak Mutual Funds Management/,Lahak Mutual Funds Asset Manag,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, , , ,N.A., ,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, , 
28206810,Lake Pilots Association Inc,, ,"Consumer, Non-cyclical",Commercial Services,Non-Profit Charity,US,US,US,N.A.,N.A.,;2;6;1;1;PO Box 610902;1; ;1;Port Huron;1;MI;1;48061;1;United States;,N.A.,Non-Profit Charity,N, ,Company,, , , , , , ,655.0, ,,BBG0027BH4G9,N.A.,N.A.,N.A.,Lake Pilots Association Inc,N.A.,N.A.,N.A.,10005.0,20038.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,www.lakespilots.com,Y,N.A.,N.A.,N.A.,1-810-984-2546,1-810-984-2541,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
35663613,Good Hill Master Fund II LP,51342876.0,Good Hill Partners LP/Hedge Funds,N.A.,N.A.,N.A.,KY,KY, ,N.A.,N.A., ,N, ,N,Synthetic Parent,Funds,, , , , , , ,,Good Hill Master Fund II L.P.,,BBG004MPG414,BBG00DZS1161,N.A.,N.A.,Good Hill Master Fund II LP,Good Hill Partners LP/Hedge Fu,N.A.,N.A.,,,549300VEL1S401QMZD39,ACTIVE,CAYMAN ISLANDS EXEMPTED LIMITED PARTNERSHIP,20121219,20180427,N.A.,";2;3;1;1;89 Nexus Way;1;Camana Bay, KY1-9007;1;KY;",LAPSED, ,20170809,, , , ,N.A., ,N.A.,Good Hill Master Fund II L.P.,N.A., , ,N.A.,N.A., ,Business Entity Data B.V.,EVK05KS7XY1DEII3R011,ENTITY_SUPPLIED_ONLY,, ,N.A.,N, , 
52397083,Anlog Aurelio Nardini Logistica Ltda,, ,Industrial,Transportation,Transport-Truck,BR,BR,BR,N.A.,N.A.,;2;6;1;1;Rod Comend Pedro Monteleone;1; ;1;Catanduva;1;SP;1;15812-020;1;Brazil;,N.A.,Transport-Truck,N, ,Company,, , , , , , ,238.0,Anlog - Aurelio Nardini Logistica Ltda,,BBG00FWQ9RY7,N.A.,N.A.,N.A.,Anlog Aurelio Nardini Logistica Ltda,N.A.,N.A.,N.A.,10011.0,20091.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,BR, ,N.A.,Y,N.A.,N.A.,N.A., ,55-17-5235-544,;2;2;1;1;ANLOG;1;Aurelio Nardini Logistica Ltda;,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
50113464,Cobolt Sport AB,, , , , ,SE,SE,SE,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,,Cobolt Sport AB,,BBG00D21DC96,N.A.,N.A.,N.A.,Cobolt Sport AB,N.A.,N.A.,N.A.,,,5493001PM41TD4GIG828,ACTIVE,Aktiebolag,20160607,20180427,N.A.,";2;3;1;1;Ringtrastvaegen 16;1;Vaexjoe, SE-G 352 42;1;SE;",LAPSED, ,20170603,, ,SE, ,N.A.,Y,N.A.,Cobolt Sport AB,N.A., , ,N.A.,N.A., ,Business Entity Data B.V.,EVK05KS7XY1DEII3R011,ENTITY_SUPPLIED_ONLY,, ,N.A.,N, ,PRIV
21024315,First National Petroleum Co,, , , , ,US, ,US,CA,N.A., ,N.A., ,N, ,Company,, , , , , , ,, ,,BBG001H1TN13,N.A.,N.A.,N.A.,First National Petroleum Co,N.A.,N.A.,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
25049254,Tauriainen Engineering & Testing Inc,, ,"Consumer, Non-cyclical",Commercial Services,Research&Development,US,US,US,AK,N.A., ,N.A.,Research&Development,N, ,Company,, , , , , , ,94.0, ,,BBG001NDXRF1,N.A.,N.A.,N.A.,Tauriainen Engineering & Testing Inc,N.A.,N.A.,N.A.,10005.0,20038.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,www.sig-com.com,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
35359158,Rastislav Jacho-Hydral,, ,"Consumer, Cyclical",Housewares,Housewares,SK,SK,SK,N.A.,N.A., ,N.A.,Housewares,N, ,Company,, , , , , , ,231.0, ,,BBG004JCBTP1,N.A.,N.A.,N.A.,Rastislav Jacho-Hydral,N.A.,N.A.,N.A.,10004.0,20027.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
56202186,Kaystar Holdings Inc,, , , , ,BS,BS,BS,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,, ,,BBG00J5SY8H8,N.A.,N.A.,N.A.,Kaystar Holdings Inc,N.A.,N.A.,N.A.,,,2138007W1ZDC43XEN852,INACTIVE,CORPORATION,20171108,20190910,N.A.,";2;3;1;1;LYFORD MANOR, LYFORD CAY, WEST BAY STREET;1;NASSAU, BS-AK 10051;1;BS;",RETIRED, ,20191108,, ,BS, ,N.A.,Y,N.A.,KAYSTAR HOLDINGS INC.,N.A., , ,N.A.,N.A., ,LONDON STOCK EXCHANGE LEI LIMITED,213800WAVVOPS85N2205,PARTIALLY_CORROBORATED,, ,N.A.,N, ,PRIV
48317946,WisdomTree Europe Multifactor Fund,10806361.0,WisdomTree ETFs/USA,N.A.,N.A.,N.A.,US,US, ,NY,DE,;2;6;1;1; ;1; ;1; ;1; ;1; ;1; ;,N, ,N,Fund Entity,Funds,103810.0,WisdomTree Investments Inc, ,US,WETF US,US,US,,Wisd,,BBG00BM4F9Y9,BBG001FMHKS9,BBG001FF1WZ7,N.A.,WisdomTree Europe Multifactor Fund,WisdomTree ETFs/USA,WisdomTree Investments Inc,N.A.,,,549300XXURNLAT8JGL12,ACTIVE,OTHER,20151205,20200127,N.A.,";2;4;1;1;C/O THE CORPORATION TRUST COMPANY;1;CORPORATION TRUST CENTER 1209 ORANGE ST;1;WILMINGTON, US-DE 19801;1;US;",ISSUED, ,20200603,, , , ,N.A., ,N.A.,WisdomTree Trust - WisdomTree Europe Multifactor Fund,549300WIU8IS7UFO7871, , ,N.A.,;2;1;1;1;Wisdomtree Trust-Wisdomtree Dynamic Currency Hedged Europe Equity Fund;,;2;1;1;1;WisdomTree Trust - WisdomTree Dynamic Currency Hedged Europe Equity Fund;,Business Entity Data B.V.,EVK05KS7XY1DEII3R011,FULLY_CORROBORATED,, ,N.A.,N, , 
48587531,Macro Capital Pte Ltd,, , , , ,SG,SG,SG,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,, ,,BBG00BVLV7L1,N.A.,N.A.,N.A.,Macro Capital Pte Ltd,N.A.,N.A.,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,SG, ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
8211459,Cafe-One Sdn Bhd,, ,Diversified,Holding Companies-Divers,Diversified Operations,MY, ,MY,N.A.,N.A., ,N.A.,Diversified Operations,N, ,Company,, , , , , , ,133.0, ,,BBG001H412D0,N.A.,N.A.,N.A.,Cafe-One Sdn Bhd,N.A.,N.A.,N.A.,10006.0,20045.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
14569125,Changshun Energy Investment 2 Co Ltd,193309.0,CK Infrastructure Holdings Ltd,Financial,Investment Companies,Investment Companies,HK,VG,HK,N.A.,N.A., ,N,Investment Companies,N,Subsidiary,Company,44569911.0,CK Hutchison Holdings Ltd, ,GB,1 HK,KY,HK,168.0, ,,BBG001HCRQ87,BBG001FS39Y9,BBG0084B2YB4,N.A.,Changshun Energy Investment 2 Co Ltd,CK Infrastructure Holdings Ltd,CK Hutchison Holdings Ltd,N.A.,10008.0,20056.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,193309.0,CK Infrastructure Holdings Ltd,HK, ,N.A.,Y,CKHH,N.A.,254900Z8HM1VEPOQ2G79, , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
23051456,Shanghai Dingfeng Brewery Foodstuff Co Ltd,, ,"Consumer, Non-cyclical",Food,Food-Misc/Diversified,CN,CN,CN,N.A.,N.A., ,Y,Food-Misc/Diversified,N, ,Company,23051456.0,Shanghai Dingfeng Brewery Foodstuff Co Ltd, ,CN,7955422Z CH,CN,CN,110.0, ,,BBG001GRGBS8,N.A.,BBG001GRGBS8,N.A.,Shanghai Dingfeng Brewery Foodstuff Co Ltd,N.A.,Shanghai Dingfeng Brewery Food,N.A.,10005.0,20040.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,CN, ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
9353482,ECNG Inc,7636132.0,Premstar Energy Canada Ltd,Energy,Pipelines,Pipelines,CA, ,CA,N.A.,N.A., ,N,Pipelines,N,Subsidiary,Company,319789.0,AltaGas Ltd, ,CA,ALA CN,CA,CA,144.0, ,,BBG001FHB2C3,BBG001GZ6B56,BBG001FMWBD8,N.A.,ECNG Inc,Premstar Energy Canada Ltd,AltaGas Ltd,N.A.,10007.0,20050.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,CA, ,N.A.,Y,ALACN,N.A.,DR5LKEURSR8SXLM64266, , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
59526805,Lathco Ltd Retirement Benefit Scheme,, , , , ,GB,GB, ,N.A.,N.A., ,N.A., ,N, ,Funds,, , , , , , ,, ,,BBG00K9RK8C3,N.A.,N.A.,N.A.,Lathco Ltd Retirement Benefit Scheme,N.A.,N.A.,N.A.,,,2138001CP8IFN12F3G52,ACTIVE,PENSION FUND,20180309,20190301,N.A.,";2;3;1;1;126 WESTWICK ROAD;1;SHEFFIELD, GB-ENG S8 7BX;1;GB;",ISSUED, ,20200309,, , , ,N.A., ,N.A.,LATHCO LTD RETIREMENT BENEFIT SCHEME,N.A., , ,N.A.,N.A., ,LONDON STOCK EXCHANGE LEI LIMITED,213800WAVVOPS85N2205,PARTIALLY_CORROBORATED,, ,N.A.,N, , 
7117533,ASP Austria GmbH,7117531.0,Dellington Industrial Venture Ltd,Technology,Computers,Computer Services,AT,AT,AT,N.A.,N.A., ,N,Computer Services,Y,Related Entities,Company,7117531.0,Dellington Industrial Venture Ltd, ,CY,1082Z CY,CY,CY,251.0, ,,BBG001GMVNX0,BBG001GMVNW1,BBG001GMVNW1,N.A.,ASP Austria GmbH,Dellington Industrial Venture,Dellington Industrial Venture,N.A.,10013.0,20106.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
29428692,Vulcan Steel Structures Inc,, ,Industrial,Metal Fabricate/Hardware,Metal Processors&Fabrica,US,US,US,GA,N.A.,;2;6;1;1;500 Vulcan Parkway;1; ;1;Adel;1;GA;1;31620;1;United States;,N.A.,Metal Processors&Fabrica,N, ,Company,, , , , , , ,219.0, ,,BBG005ZPY2X6,N.A.,N.A.,N.A.,Vulcan Steel Structures Inc,N.A.,N.A.,N.A.,10011.0,20087.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,www.vulcansteel.com,Y,N.A.,N.A.,N.A.,1-229-896-7974,1-800-258-3369,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
43084656,Swiss Water Decaffeinated Coffee Co Inc,1758463.0,Swiss Water Decaffeinated Coffee Inc,"Consumer, Non-cyclical",Beverages,Coffee,CA,CA,CA,BC,BC,;2;6;1;1;3131 Lake City Way;1; ;1;Burnaby;1;BC;1;V5A 3A3;1;Canada;,N,Coffee,N,Integrated,Company,1758463.0,Swiss Water Decaffeinated Coffee Inc, ,CA,SWP CN,CA,CA,82.0,Swiss Water Decaffeinated Coffee Company Inc.,,BBG007GTZRK3,BBG001G4W130,BBG001G4W130,N.A.,Swiss Water Decaffeinated Coffee Co Inc,Swiss Water Decaffeinated Coff,Swiss Water Decaffeinated Coff,N.A.,10005.0,20036.0,549300TOLTXKFQUO2P62,INACTIVE,Company (includes community contribution company and unlimited liability company),20141018,20181115,N.A.,";2;5;1;1;HSBC Building;1;885 West Georgia Street;1;Suite 2200;1;Vancouver, CA-BC V6C 3E8;1;CA;",MERGED, ,20190425,, ,CA, ,www.swisswater.com,Y,N.A.,Swiss Water Decaffeinated Coffee Company Inc.,549300S1TTWM5WDS5G31, ,1-604-420-4050,N.A.,N.A.,";2;1;1;1;Swiss Water Decaffeinated Coffee Company, Inc.;",Business Entity Data B.V.,EVK05KS7XY1DEII3R011,FULLY_CORROBORATED,, ,N.A.,N, ,INAC
11621525,HP India Sales Pvt Ltd,100732.0,HP Inc,Technology,Computers,Computers,IN,IN,US,N.A.,N.A.,";2;6;1;1;Pritech Park- SEZ, Sarjapur;1;Marathalli Outer Ring Road;1;Bangalore;1; ;1;560030;1;India;",N,Computers,N,Subsidiary,Company,100732.0,HP Inc, ,US,HPQ US,US,US,668.0,HP India Sales Private Limited,,BBG001FRM2Q4,BBG001FDYS85,BBG001FDYS85,N.A.,HP India Sales Pvt Ltd,HP Inc,HP Inc,N.A.,10013.0,20106.0,335800LCXZSLL3LVI793,ACTIVE, ,20190111,20191218,N.A.,";2;3;1;1;24, SALARPURIA ARENA, HOSUR MAIN ROAD ADUGODI BANGALORE KA 560030 IN;1;BANGALORE, IN-KA 560030;1;IN;",ISSUED, ,20210111,100732.0,HP Inc,US, ,www8.hp.com,Y,HPQ,HP INDIA SALES PRIVATE LIMITED,WHKXQACZ14C5XRO8LW03,91-80-2612-9899,91-80-3389-5578,N.A.,;2;1;1;1;Hewlett-Packard India Sales Pvt Ltd;, ,LEGAL ENTITY IDENTIFIER INDIA LIMITED,335800FVH4MOKZS9VH40,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
49621808,GMD Gold LLC,, ,Basic Materials,Mining,Gold Mining,RU,RU,RU,N.A.,N.A., ,N.A.,Gold Mining,N, ,Company,, , , , , , ,301.0, ,,BBG00CTDBPT4,N.A.,N.A.,N.A.,GMD Gold LLC,N.A.,N.A.,N.A.,10002.0,20013.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
54007628,Jimmy G 2 LLC,, , , , ,US,US,US,NY,NY, ,N.A., ,N, ,Company,, , , , , , ,,Jimmy G 2 LLC,,BBG00GX3KF05,N.A.,N.A.,N.A.,Jimmy G 2 LLC,N.A.,N.A.,N.A.,,,549300R50JZY6CZV2H43,ACTIVE,LIMITED LIABILITY COMPANY,20170608,20200211,N.A.,";2;4;1;1;C/O JAMES GOMIELA;1;45 STRATFORD ROAD;1;ROCKVILLE CENTRE, US-NY 11570;1;US;",ISSUED, ,20210209,, ,US, ,N.A.,Y,N.A.,JIMMY G 2 LLC,N.A., , ,N.A.,N.A., ,Business Entity Data B.V.,EVK05KS7XY1DEII3R011,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
62887683,Windy Sky Holdings Ltd,, , , , ,VG,VG,VG,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,, ,,BBG00MYXLP20,N.A.,N.A.,N.A.,Windy Sky Holdings Ltd,N.A.,N.A.,N.A.,,,25490056M7L1E796UM03,ACTIVE,Business Company,20181228,20191202,N.A.,";2;5;1;1;Vistra Corporate Services Centre;1;Wickhams Cay II;1;Road Town;1;Tortola, VG 1110;1;VG;",ISSUED, ,20201228,, ,VG, ,N.A.,Y,N.A.,Windy Sky Holdings Limited,N.A., , ,N.A.,N.A., ,Bloomberg Finance L.P.,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
31066623,Osborn Enterprises Inc II,, ,"Consumer, Cyclical",Leisure Time,Recreational Vehicles,US,US,US,TN,TN, ,N.A.,Recreational Vehicles,N, ,Company,, , , , , , ,325.0,"Osborn Enterprises, Inc., II",,BBG002ZYN6J3,N.A.,N.A.,N.A.,Osborn Enterprises Inc II,N.A.,N.A.,N.A.,10004.0,20028.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,www.hondaofcoolsprings.com,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
30201595,Haulmax Aust Pty Ltd,, ,"Consumer, Cyclical",Auto Manufacturers,Auto-Truck Trailers,AU,AU,AU,TA,TA, ,N.A.,Auto-Truck Trailers,N, ,Company,, , , , , , ,27.0,Haulmax (Aust) Pty Ltd,,BBG002YJBZ15,N.A.,N.A.,N.A.,Haulmax Aust Pty Ltd,N.A.,N.A.,N.A.,10004.0,20020.0,5493003P38EVSKRRM509,ACTIVE,Limited Proprietary Company,20130522,20160430,N.A.,";2;3;1;1;91 Terra Nova Drive;1;Wynyard, AU-TAS 7325;1;AU;",LAPSED, ,20160429,, ,AU, ,N.A.,Y,N.A.,Haulmax (Aust) Pty Ltd,N.A., , ,N.A.,N.A., ,Business Entity Data B.V.,EVK05KS7XY1DEII3R011,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
1096398,Manchester City Soccer Club,, , , , ,GB, ,GB,N.A.,N.A., ,Y, ,N, ,Company,1096398.0,Manchester City Soccer Club, ,GB, , ,GB,, ,,BBG001G6P703,N.A.,BBG001G6P703,N.A.,Manchester City Soccer Club,N.A.,Manchester City Soccer Club,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,GB, ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
17660920,Wedge Securities,, ,Financial,Diversified Finan Serv,Finance-Invest Bnkr/Brkr,US, ,US,CO,N.A.,;2;6;1;1;9800 Mt. Pyramid Court;1; ;1;Englewood;1;CO;1;80112;1;United States;,N.A.,Finance-Invest Bnkr/Brkr,N, ,Company,, , , , , , ,159.0, ,,BBG002XXBCP0,N.A.,N.A.,N.A.,Wedge Securities,N.A.,N.A.,N.A.,10008.0,20054.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,www.wedgepartners.com,Y,N.A.,N.A.,N.A., ,1-303-476-5913,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
29524660,Cable East Inc,, ,"Consumer, Non-cyclical",Commercial Services,Building-Maint&Service,US,US,US,GA,N.A., ,N.A.,Building-Maint&Service,N, ,Company,, , , , , , ,83.0, ,,BBG00334JVG5,N.A.,N.A.,N.A.,Cable East Inc,N.A.,N.A.,N.A.,10005.0,20038.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,www.cable-east.com,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
1016227,Waynesboro Area School District,, ,Government,Municipal,Municipal-Education,US,US,US,PA,PA,;2;6;1;1;210 CLAYTON AVENUE;1;PO BOX 72;1;WAYNESBORO;1;PA;1;17268;1;United States;,Y,Municipal-Education,N, ,"Government,Municipal",1016227.0,Waynesboro Area School District, ,US,44675MF US,US,US,451.0,Waynesboro Area School District,,BBG001FRTXJ7,N.A.,BBG001FRTXJ7,N.A.,Waynesboro Area School District,N.A.,Waynesboro Area School Distric,N.A.,10010.0,20074.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,www.wasd.k12.pa.us, ,N.A.,N.A.,N.A., ,1-717-762-1191,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, , 
328805,Karamolegos Bakery SA,, ,"Consumer, Non-cyclical",Food,Food-Baking,GR,GR,GR,N.A.,N.A.,;2;6;1;1;Thesi Tzima;1;Koropi;1;Athens;1; ;1;194 00;1;Greece;,Y,Food-Baking,N, ,Company,328805.0,Karamolegos Bakery SA, ,GR,KMOL GA,GR,GR,103.0,Karamolegos Bakery SA,,BBG001FPRKY4,N.A.,BBG001FPRKY4,N.A.,Karamolegos Bakery SA,N.A.,Karamolegos Bakery SA,N.A.,10005.0,20040.0,213800F5E4O7ECDLQ764,ACTIVE,Anonymi Etairia,20170724,20191022,N.A.,";2;3;1;1;THESI TZIMA;1;KOROPI, GR-I 19400;1;GR;",ISSUED, ,20200724,, ,N.A., ,www.karamolegos-bkr.gr,N,N.A.,KARAMOLENGOS BAKERY INDUSTRY S.A.,213800F5E4O7ECDLQ764,30-210-669-4299,30-210-669-4200,N.A.,N.A., ,LONDON STOCK EXCHANGE LEI LIMITED,213800WAVVOPS85N2205,FULLY_CORROBORATED,, ,N.A.,N, ,PUB
1036063,Dickson Health & Educational Facilities Board/TN,, ,Government,Municipal,US Municipals,US,US,US,TN,TN,;2;6;1;1; ;1; ;1; ;1;TN;1;37055;1;United States;,Y,US Municipals,N, ,Municipal,1036063.0,Dickson Health & Educational Facilities Board/TN, ,US,55633MF US,US,US,34.0, ,,BBG001FSM9Z7,N.A.,BBG001FSM9Z7,N.A.,Dickson Health & Educational Facilities Board/TN,N.A.,Dickson Health & Educational F,N.A.,10010.0,20074.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,N.A., ,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, , 
